Date,Open,High,Low,Close,Volume,Market Cap
Nov-09-2020,15313.69455,15429.00597,15104.41498,15280.16349,42038978766,2.83782E+11
Nov-08-2020,15478.31316,15798.201,14836.54357,15326.15685,39301152286,2.84841E+11
Nov-07-2020,14815.05132,15613.43327,14748.25694,15499.08129,44191246290,2.81458E+11
Nov-06-2020,15568.61662,15741.75486,14448.63073,14821.98325,43966023320,2.84108E+11
Nov-05-2020,15589.384,15922.32559,15204.98793,15547.05255,64505570472,2.88455E+11
Nov-04-2020,14140.35454,15710.75621,14100.78024,15558.52541,45894350398,2.72634E+11
Nov-03-2020,14017.05139,14212.51163,13589.96915,14132.96094,36787608743,2.57381E+11
Nov-02-2020,13556.44665,14034.32113,13304.12232,13973.24888,31957453140,2.5208E+11
Nov-01-2020,13760.88884,13826.96149,13269.50531,13576.96848,28341039633,2.51773E+11
Oct-31-2020,13794.54858,13881.86907,13629.06393,13735.00686,27500088065,2.54931E+11
Oct-30-2020,13554.96043,13984.74925,13431.71761,13795.52655,32985934325,2.54385E+11
Oct-29-2020,13456.60931,13661.9601,13151.41623,13568.83725,35824994060,2.48696E+11
Oct-28-2020,13276.34922,13629.99196,12987.72994,13443.53152,35824326415,2.46797E+11
Oct-27-2020,13639.74615,13837.30674,12960.02599,13275.48126,40460863642,2.49012E+11
Oct-26-2020,13057.48933,13775.68165,13057.48933,13651.54051,32537705771,2.47386E+11
Oct-25-2020,13022.01562,13215.24631,12821.64582,13065.53603,23955461477,2.41914E+11
Oct-24-2020,13115.29406,13327.97549,12915.83217,13020.81172,23616907117,2.41631E+11
Oct-23-2020,12929.78161,13139.41763,12869.96461,13117.17473,22616597578,2.4108E+11
Oct-22-2020,12964.75729,13014.06317,12740.00614,12929.02218,32656688932,2.39379E+11
Oct-21-2020,12799.953,13162.64828,12698.49931,12958.53719,44415617058,2.39244E+11
Oct-20-2020,11908.74144,13190.0937,11891.81135,12808.79595,38524738668,2.30399E+11
Oct-19-2020,11751.37387,12004.20824,11696.28936,11910.24211,26904815395,2.19246E+11
Oct-18-2020,11500.03238,11799.99117,11420.51617,11748.37678,18200393176,2.14382E+11
Oct-17-2020,11358.12796,11490.01581,11349.94171,11490.01581,15237087835,2.11547E+11
Oct-16-2020,11316.37441,11386.51967,11278.31155,11368.48474,18609745832,2.09974E+11
Oct-15-2020,11498.95004,11539.22069,11234.81902,11312.66278,25895236933,2.10346E+11
Oct-14-2020,11417.10546,11573.55366,11291.76508,11492.6159,23046051336,2.11241E+11
Oct-13-2020,11422.0242,11544.5787,11292.51189,11426.36748,22671063127,2.11065E+11
Oct-12-2020,11531.36029,11542.29384,11324.19713,11423.48002,27767799954,2.11938E+11
Oct-11-2020,11369.01005,11696.4827,11245.10689,11544.13764,21028934723,2.11838E+11
Oct-10-2020,11294.71293,11429.45134,11279.86258,11376.43511,18400993817,2.10285E+11
Oct-09-2020,11050.67589,11463.74364,11050.67589,11294.99419,23905936789,2.09734E+11
Oct-08-2020,10920.19899,11101.81568,10841.66081,11066.19087,23417400426,2.03184E+11
Oct-07-2020,10670.21554,10931.02328,10554.5503,10898.55184,18775481111,1.98619E+11
Oct-06-2020,10602.399,10679.0279,10567.96546,10665.25226,20562068865,1.9653E+11
Oct-05-2020,10788.03209,10792.26038,10536.77639,10604.44685,19914334722,1.98031E+11
Oct-04-2020,10667.05755,10784.67082,10629.99514,10784.67082,18073068401,1.98061E+11
Oct-03-2020,10542.05843,10684.271,10524.73128,10665.69855,15472962157,1.96196E+11
Oct-02-2020,10570.3669,10593.70297,10501.48614,10541.32189,20391901420,1.95151E+11
Oct-01-2020,10621.70759,10662.01398,10413.94089,10566.49438,28608315280,1.94792E+11
Sep-30-2020,10777.14188,10903.28751,10472.41539,10614.30333,23740107473,1.99013E+11
Sep-29-2020,10840.60047,10843.68933,10668.73516,10766.81409,22225613190,1.98798E+11
Sep-28-2020,10692.3523,10855.71614,10652.23613,10839.96268,23902695207,1.98551E+11
Sep-27-2020,10774.25437,10937.0078,10699.63372,10702.47283,22685381480,2.01247E+11
Sep-26-2020,10729.81996,10794.71235,10620.55817,10766.52245,19197868192,1.98231E+11
Sep-25-2020,10685.94518,10769.90733,10653.13178,10739.74258,22140813156,1.98169E+11
Sep-24-2020,10734.53611,10747.70807,10567.23731,10683.39523,27637879181,1.9736E+11
Sep-23-2020,10233.35355,10763.75373,10219.33396,10731.5324,28632863995,1.9316E+11
Sep-22-2020,10529.27889,10530.33233,10180.50587,10231.05131,24341912906,1.92974E+11
Sep-21-2020,10415.09966,10557.44493,10365.73469,10531.35154,31760586511,1.93612E+11
Sep-20-2020,10920.98771,10982.25948,10349.49248,10427.87773,32049045620,1.97525E+11
Sep-19-2020,11083.42857,11083.42857,10779.61933,10914.68741,27984393948,2.01894E+11
Sep-18-2020,10933.95257,11139.96595,10892.86924,11076.85089,29847423554,2.03595E+11
Sep-17-2020,10939.78468,11018.74396,10821.36723,10916.97092,33299227980,2.01993E+11
Sep-16-2020,10943.45099,11036.74464,10767.36196,10934.41967,38373393891,2.01351E+11
Sep-15-2020,10782.04128,11079.28996,10675.81759,10946.92123,38086295936,2.01367E+11
Sep-14-2020,10671.46223,10926.45873,10637.48773,10782.9998,36621455088,1.99132E+11
Sep-13-2020,10327.098,10737.48359,10252.7029,10665.11372,31933742977,1.94196E+11
Sep-12-2020,10441.28802,10558.52097,10218.63689,10315.66641,28367164217,1.92128E+11
Sep-11-2020,10385.22962,10476.9701,10275.98711,10438.37739,27091848643,1.91681E+11
Sep-10-2020,10336.83248,10386.96006,10215.87187,10374.77815,32078835060,1.9037E+11
Sep-09-2020,10222.60712,10464.14079,10222.60712,10334.63865,32645377052,1.90999E+11
Sep-08-2020,10116.66556,10335.32472,9983.509539,10214.15437,37822798641,1.88204E+11
Sep-07-2020,10373.81967,10397.84253,9893.738058,10112.20637,40939773952,1.87507E+11
Sep-06-2020,10248.394,10392.07319,9896.301801,10356.44438,41532337191,1.87749E+11
Sep-05-2020,10170.03555,10339.13787,9998.060703,10257.22974,56682146859,1.88481E+11
Sep-04-2020,10448.69017,10547.91697,9902.977529,10129.78665,47745079005,1.89709E+11
Sep-03-2020,10158.23688,10602.9688,10108.68494,10473.51945,51279765459,1.91811E+11
Sep-02-2020,11388.86788,11435.02012,10103.86218,10215.66996,41460895660,2.03872E+11
Sep-01-2020,11924.49257,11945.58265,11231.6795,11399.14897,40828722690,2.13803E+11
Aug-31-2020,11650.161,12044.02119,11551.45166,11921.75492,36030623507,2.19185E+11
Aug-30-2020,11715.37986,11764.46311,11578.52232,11655.9987,28817684113,2.1579E+11
Aug-29-2020,11471.66127,11704.63524,11468.27535,11697.79437,25043705473,2.14429E+11
Aug-28-2020,11502.40289,11551.26249,11437.27082,11485.10157,24334715747,2.12233E+11
Aug-27-2020,11320.18426,11504.09768,11290.09589,11496.83022,32588672017,2.11037E+11
Aug-26-2020,11462.85202,11549.16864,11188.79322,11311.2402,32828842214,2.09654E+11
Aug-25-2020,11338.90819,11519.64724,11275.78933,11463.56797,36827771242,2.10613E+11
Aug-24-2020,11756.69784,11761.36045,11166.88423,11361.55482,31693401989,2.12634E+11
Aug-23-2020,11648.11234,11822.06015,11601.43091,11763.76171,27473249748,2.16678E+11
Aug-22-2020,11680.51631,11707.26344,11537.63262,11653.40729,25832518309,2.14623E+11
Aug-21-2020,11534.75309,11687.6584,11403.80202,11681.15793,34813826010,2.13531E+11
Aug-20-2020,11855.74486,11874.02169,11511.7181,11530.91923,31263106135,2.16936E+11
Aug-19-2020,11742.5261,11878.7376,11689.23604,11866.59519,33930368814,2.17782E+11
Aug-18-2020,11969.19437,12007.45379,11638.94295,11732.40557,40374416081,2.17876E+11
Aug-17-2020,12272.57863,12364.51586,11892.03044,11961.9946,42796629889,2.24501E+11
Aug-16-2020,11892.9928,12394.34502,11787.6261,12285.93663,29928688831,2.22199E+11
Aug-15-2020,11857.11334,11912.90806,11706.3526,11892.68092,27103038829,2.18602E+11
Aug-14-2020,11755.70816,11966.48828,11755.70816,11865.38305,31579519762,2.19092E+11
Aug-13-2020,11765.96545,11830.53028,11657.28758,11742.87637,37984318895,2.16719E+11
Aug-12-2020,11567.06672,11773.08846,11301.37014,11763.00914,35020081228,2.1311E+11
Aug-11-2020,11397.03945,11607.74082,11238.64735,11576.81427,42464680751,2.11561E+11
Aug-10-2020,11885.4514,11927.49191,11185.18212,11395.40582,37908458366,2.14724E+11
Aug-09-2020,11666.67308,12031.87065,11666.67308,11867.86649,36150631838,2.19302E+11
Aug-08-2020,11758.32334,11784.90545,11539.76259,11648.08317,27135096720,2.15278E+11
Aug-07-2020,11592.01689,11802.1359,11541.2703,11728.58523,31999650196,2.15439E+11
Aug-06-2020,11777.53837,11885.86315,11392.40966,11583.15927,34481886917,2.16166E+11
Aug-05-2020,11738.74293,11895.07183,11574.34382,11780.28537,37150220757,2.16738E+11
Aug-04-2020,11196.17762,11769.26961,11133.72852,11732.92795,31972193672,2.11293E+11
Aug-03-2020,11228.30377,11391.63352,11075.23021,11194.55461,33863638682,2.07439E+11
Aug-02-2020,11070.05969,11465.33959,10998.67973,11246.25548,35112734941,2.0758E+11
Aug-01-2020,11797.81633,12078.65812,10983.14938,11073.60766,52188598141,2.09079E+11
Jul-31-2020,11336.03219,11848.39451,11243.91329,11800.38987,41384071142,2.13903E+11
Jul-30-2020,11100.38336,11425.72023,10978.05278,11334.58547,32449292483,2.06321E+11
Jul-29-2020,11084.61689,11157.27194,10894.50579,11109.23106,36055471756,2.03287E+11
Jul-28-2020,10905.32826,11282.25087,10839.39092,11073.29788,39989495153,2.04224E+11
Jul-27-2020,11016.82397,11204.30926,10644.9739,10895.73396,63042796645,2.02237E+11
Jul-26-2020,9921.922095,11339.80296,9920.003523,10996.5366,42213334217,1.91974E+11
Jul-25-2020,9697.515159,10073.2253,9652.913998,9917.359474,28010517869,1.81129E+11
Jul-24-2020,9547.494177,9716.605724,9534.582156,9686.120716,21037125904,1.77236E+11
Jul-23-2020,9600.61154,9629.070858,9477.722155,9545.046629,22466772027,1.761E+11
Jul-22-2020,9523.658037,9627.169019,9474.580562,9592.963304,23101832608,1.75708E+11
Jul-21-2020,9384.63728,9524.321572,9306.723329,9518.901022,19256793736,1.72605E+11
Jul-20-2020,9162.179688,9419.40045,9160.240988,9385.174346,18926176905,1.71487E+11
Jul-19-2020,9207.29326,9212.380926,9151.486581,9164.069789,13940188804,1.69212E+11
Jul-18-2020,9169.952206,9213.285054,9119.533813,9207.816996,11947063843,1.68779E+11
Jul-17-2020,9156.427377,9196.230068,9129.375055,9170.802681,12785910296,1.68882E+11
Jul-16-2020,9135.106244,9176.80158,9094.505948,9155.773355,15270491656,1.68469E+11
Jul-15-2020,9200.648755,9220.828575,9058.920622,9137.239203,16582669315,1.68514E+11
Jul-14-2020,9253.721451,9269.704971,9182.048444,9206.764838,14662526150,1.7008E+11
Jul-13-2020,9242.639687,9273.110343,9155.100178,9254.204474,16272167656,1.70007E+11
Jul-12-2020,9297.137398,9320.456358,9217.609515,9247.107825,14936740774,1.71003E+11
Jul-11-2020,9230.979937,9313.256344,9187.861567,9286.726085,11952544232,1.70438E+11
Jul-10-2020,9276.580057,9283.619996,9195.588709,9231.3201,13061147820,1.70216E+11
Jul-09-2020,9239.746148,9288.71267,9141.271506,9278.447734,16354705418,1.69589E+11
Jul-08-2020,9428.606014,9429.390147,9201.801168,9240.366176,17978271912,1.71942E+11
Jul-07-2020,9257.371172,9453.376947,9241.34023,9420.350155,16333234232,1.72117E+11
Jul-06-2020,9339.715306,9363.358154,9220.037597,9252.35518,17246307334,1.70776E+11
Jul-05-2020,9077.942345,9342.540316,9053.655688,9342.540316,16794093512,1.69605E+11
Jul-04-2020,9131.495458,9137.447369,8957.5603,9072.772592,12978699503,1.66899E+11
Jul-03-2020,9069.815386,9178.1391,9053.808489,9127.518467,12619370983,1.6743E+11
Jul-02-2020,9081.573979,9117.536881,9059.787936,9065.577985,16093715203,1.67474E+11
Jul-01-2020,9228.082821,9253.257937,8991.466116,9084.054479,16368750495,1.68814E+11
Jun-30-2020,9136.040257,9283.111145,9102.358834,9225.668161,15043273940,1.69228E+11
Jun-29-2020,9179.411116,9190.720681,9076.059608,9145.560607,15421116289,1.68532E+11
Jun-28-2020,9126.119999,9219.392814,9042.933317,9180.159026,14838631119,1.67935E+11
Jun-27-2020,9014.405433,9178.957416,8961.236007,9118.117533,16823321855,1.66863E+11
Jun-26-2020,9162.617899,9191.410748,8942.42619,9014.224272,16646055897,1.6795E+11
Jun-25-2020,9253.790442,9290.336556,9075.259418,9165.503578,18745051956,1.69288E+11
Jun-24-2020,9302.941246,9324.516686,9066.601837,9254.748296,21449477390,1.70176E+11
Jun-23-2020,9619.310236,9664.023908,9242.954368,9289.303605,18027557224,1.74052E+11
Jun-22-2020,9683.933632,9712.302931,9586.803715,9614.943606,19667576807,1.77451E+11
Jun-21-2020,9295.515457,9697.17513,9290.806476,9685.845287,16669106172,1.74538E+11
Jun-20-2020,9351.832,9449.308884,9289.8938,9289.8938,15448764610,1.72135E+11
Jun-19-2020,9316.226996,9373.053282,9252.759373,9348.977142,17932871013,1.71292E+11
Jun-18-2020,9393.868925,9412.352789,9263.216635,9305.901805,19527343337,1.71951E+11
Jun-17-2020,9461.519582,9461.908823,9302.884494,9401.552893,18874354829,1.7323E+11
Jun-16-2020,9522.880924,9540.093921,9309.953064,9463.405493,18609541664,1.73979E+11
Jun-15-2020,9422.305416,9566.212937,9381.984434,9520.484681,24399990285,1.74693E+11
Jun-14-2020,9352.512538,9485.445505,8960.66705,9421.65218,24311638546,1.70263E+11
Jun-13-2020,9470.194859,9470.194859,9295.788822,9352.845602,15802769087,1.73241E+11
Jun-12-2020,9464.718261,9472.851521,9378.910664,9463.820529,18853236922,1.73562E+11
Jun-11-2020,9304.399497,9538.688428,9263.997892,9460.375485,28635953788,1.73363E+11
Jun-10-2020,9864.195678,9924.656934,9257.352855,9314.37816,28078869433,1.77655E+11
Jun-09-2020,9771.820949,9966.962941,9716.219497,9864.561413,21335294208,1.7996E+11
Jun-08-2020,9774.133918,9841.159197,9657.177238,9769.869088,22201874671,1.78608E+11
Jun-07-2020,9747.856807,9778.403103,9667.039257,9773.301577,24804583215,1.78826E+11
Jun-06-2020,9661.568388,9769.288375,9456.736415,9742.573822,19781866056,1.77068E+11
Jun-05-2020,9636.570305,9723.004459,9568.15488,9662.323105,21994182984,1.77309E+11
Jun-04-2020,9793.271322,9836.166994,9641.720671,9641.917175,25839305932,1.79229E+11
Jun-03-2020,9654.855411,9854.888472,9506.048535,9803.990306,24537394171,1.78372E+11
Jun-02-2020,9542.709507,9652.629014,9454.878678,9652.629014,30774114397,1.75716E+11
Jun-01-2020,10167.40272,10174.00038,9396.444267,9538.727853,40117755690,1.81818E+11
May-31-2020,9454.105517,10232.61774,9433.579202,10177.77035,27483501151,1.76142E+11
May-30-2020,9694.273435,9694.273435,9420.259757,9449.860914,30164673989,1.75722E+11
May-29-2020,9415.670495,9708.464046,9351.301217,9693.552427,30240847831,1.74986E+11
May-28-2020,9540.936504,9558.557224,9374.994596,9418.13384,34433975805,1.7382E+11
May-27-2020,9177.54917,9566.465329,9123.65167,9536.159369,31339127072,1.71066E+11
May-26-2020,8855.989829,9189.868583,8846.784743,9165.144674,29023731427,1.65952E+11
May-25-2020,8894.327429,8985.206386,8745.730775,8850.3542,29122854004,1.62996E+11
May-24-2020,8765.90039,8944.683018,8708.154358,8897.213209,32589017641,1.62281E+11
May-23-2020,9178.757642,9278.961893,8791.793685,8791.793685,25780142755,1.67779E+11
May-22-2020,9167.548507,9294.044722,9114.398031,9180.527997,26003317556,1.69162E+11
May-21-2020,9059.871784,9244.4595,8973.510051,9160.70542,33446538581,1.67805E+11
May-20-2020,9519.329841,9558.120911,8859.743096,9073.693079,33726116883,1.70759E+11
May-19-2020,9769.895545,9805.300343,9441.170646,9524.434064,31304878616,1.77817E+11
May-18-2020,9724.567636,9852.625432,9518.785994,9761.178765,33953354777,1.77792E+11
May-17-2020,9672.109016,9901.963053,9563.109966,9733.739137,36680111315,1.78661E+11
May-16-2020,9383.519751,9835.576125,9349.102059,9667.578397,31980216369,1.76741E+11
May-15-2020,9307.561702,9556.384606,9235.124285,9380.484219,35516301774,1.72807E+11
May-14-2020,9772.438557,9803.130232,9240.452877,9293.972171,44345543412,1.75072E+11
May-13-2020,9298.001842,9836.468003,9273.449891,9772.561576,44963754585,1.7568E+11
May-12-2020,8804.984468,9363.647602,8804.984468,9302.896541,34610987893,1.65909E+11
May-11-2020,8583.604045,8940.956452,8566.733028,8792.063768,44269698683,1.61057E+11
May-10-2020,8747.339336,9108.0357,8303.339059,8593.856494,43551499512,1.59916E+11
May-09-2020,9554.216377,9554.216377,8388.959555,8745.152545,49096426545,1.59826E+11
May-08-2020,9814.400817,9900.431521,9559.705894,9570.005988,36759061346,1.78686E+11
May-07-2020,9943.631675,9995.180687,9753.752318,9822.885629,50787616034,1.81978E+11
May-06-2020,9170.342931,9985.692229,9086.608456,9968.105282,44195883978,1.73693E+11
May-05-2020,9013.045881,9353.209747,8936.688924,9198.252701,37332792656,1.67827E+11
May-04-2020,8876.401349,9060.014739,8826.544715,8967.997704,34606031419,1.63732E+11
May-03-2020,8895.401328,8933.90522,8571.361768,8883.306781,35712348408,1.60942E+11
May-02-2020,8973.683542,9157.860151,8765.817978,8894.362675,36776322130,1.64772E+11
May-01-2020,8822.562075,8992.528435,8778.174811,8974.922892,34889762274,1.62713E+11
Apr-30-2020,8629.225398,9025.379732,8629.225398,8832.981251,43425802328,1.61118E+11
Apr-29-2020,8756.427416,9425.798394,8476.196338,8607.329832,56288690521,1.63082E+11
Apr-28-2020,7747.510263,8878.881234,7731.959973,8759.78919,34278610731,1.50712E+11
Apr-27-2020,7772.739892,7772.739892,7668.774697,7754.222426,25836558088,1.41607E+11
Apr-26-2020,7676.112824,7766.689761,7651.244534,7766.689761,27154195068,1.41336E+11
Apr-25-2020,7536.121952,7667.006245,7529.539217,7665.828318,24111822560,1.39184E+11
Apr-24-2020,7499.599962,7600.653706,7452.971185,7535.263897,25858610306,1.38203E+11
Apr-23-2020,7470.507761,7584.586417,7430.217502,7497.353393,31706852571,1.37798E+11
Apr-22-2020,7114.279113,7612.469033,7043.728866,7464.891127,30103580671,1.33568E+11
Apr-21-2020,6848.632955,7127.934459,6828.232224,7106.551177,24916975279,1.28121E+11
Apr-20-2020,6850.014587,6909.394476,6793.922255,6851.005362,29393938160,1.25825E+11
Apr-19-2020,7130.802846,7193.471506,6802.728636,6856.785953,26956989051,1.29289E+11
Apr-18-2020,7238.814,7238.814,7084.171816,7133.148679,25713381020,1.313E+11
Apr-17-2020,7038.544102,7258.392591,7038.544102,7233.157423,24783424487,1.30947E+11
Apr-16-2020,7095.723993,7127.521096,7028.621059,7034.540358,30376034250,1.29518E+11
Apr-15-2020,6632.633868,7136.021271,6531.440044,7088.799492,33497785089,1.26464E+11
Apr-14-2020,6860.026011,6915.825191,6629.918818,6637.791816,26821228376,1.24596E+11
Apr-13-2020,6841.808245,6956.211498,6778.251961,6856.179094,28504195497,1.25895E+11
Apr-12-2020,6925.828476,6925.828476,6651.140958,6837.42254,31953029026,1.23588E+11
Apr-11-2020,6873.738524,7151.799963,6797.613535,6977.230636,25365748776,1.27015E+11
Apr-10-2020,6870.159673,6930.589448,6773.981141,6869.586552,30015475132,1.25695E+11
Apr-09-2020,7287.828929,7291.256766,6773.425902,6859.833737,32004749572,1.27758E+11
Apr-08-2020,7350.847013,7355.680725,7166.887911,7293.58436,28609068745,1.33591E+11
Apr-07-2020,7197.669188,7376.150589,7171.114164,7352.328771,32753738689,1.3353E+11
Apr-06-2020,7317.027619,7428.30619,7122.743854,7198.770192,39144962206,1.33818E+11
Apr-05-2020,6789.732157,7291.003705,6789.732139,7279.161792,31594108803,1.29473E+11
Apr-04-2020,6847.44595,6874.528639,6710.016206,6789.732165,25269670113,1.24308E+11
Apr-03-2020,6733.667481,6867.941778,6693.177965,6847.730055,27880150848,1.23733E+11
Apr-02-2020,6797.838574,7009.42559,6630.440002,6733.747735,37167518959,1.24606E+11
Apr-01-2020,6591.466748,7112.018153,6572.988866,6807.465142,35949707671,1.22725E+11
Mar-31-2020,6419.060999,6601.951969,6176.881757,6598.287015,25637412067,1.15302E+11
Mar-30-2020,6397.716177,6496.83391,6358.758001,6431.262413,27431559375,1.17897E+11
Mar-29-2020,5900.006585,6546.928547,5877.928855,6424.078447,27021350125,1.14502E+11
Mar-28-2020,6241.95689,6241.95689,5908.106132,5917.297073,23647684302,1.11752E+11
Mar-27-2020,6378.656392,6378.656392,6073.035098,6239.838832,27085157179,1.13827E+11
Mar-26-2020,6736.947799,6820.942204,6377.749564,6377.749564,28806208013,1.22203E+11
Mar-25-2020,6679.399747,6750.800609,6563.679185,6736.291779,29627849181,1.21738E+11
Mar-24-2020,6740.887504,6909.427938,6509.137357,6681.336594,37094888214,1.21547E+11
Mar-23-2020,6465.057236,6776.05115,6390.800015,6736.044984,41093254550,1.21098E+11
Mar-22-2020,5836.556173,6500.702807,5769.09003,6467.459038,48057935733,1.11429E+11
Mar-21-2020,6162.351079,6385.923936,5796.488313,5843.158786,49039501835,1.12188E+11
Mar-20-2020,6211.467473,6428.249246,5921.284296,6149.798351,74321910267,1.12729E+11
Mar-19-2020,6163.652016,6845.323911,5816.372412,6192.309975,82173623931,1.15936E+11
Mar-18-2020,5363.797911,6373.372919,5280.25082,6160.004718,46227050479,1.04549E+11
Mar-17-2020,5322.867474,5396.969402,5047.756899,5365.581534,30708432421,95631779591
Mar-16-2020,5008.440359,5446.809002,4968.735364,5362.320407,36376336244,95525363027
Mar-15-2020,5374.039138,5374.039138,4528.29957,5022.578106,33030427612,90499353955
Mar-14-2020,5200.9682,5832.913923,5168.397856,5381.745247,26391424072,96195556705
Mar-13-2020,5585.038431,5611.991974,5120.784387,5212.979298,41904880597,97722102310
Mar-12-2020,4799.696383,5891.890069,4003.591032,5518.647281,60723203715,95005002273
Mar-11-2020,7932.112312,7953.436635,4684.824346,4724.392684,38263176500,1.21163E+11
Mar-10-2020,7897.141265,7963.670417,7627.475829,7931.347543,32035157696,1.41971E+11
Mar-09-2020,7933.949977,8139.026941,7794.19417,7900.821326,34726963415,1.43809E+11
Mar-08-2020,8045.081283,8132.647863,7664.882826,7915.672115,37959208550,1.42579E+11
Mar-07-2020,8898.958237,8898.958237,8042.736084,8042.736084,33505674162,1.55088E+11
Mar-06-2020,9133.485034,9167.919947,8869.500326,8898.942078,34911099915,1.63526E+11
Mar-05-2020,9062.478818,9150.674744,9007.385122,9129.266628,33574313953,1.64283E+11
Mar-04-2020,8756.306452,9136.660962,8756.306452,9051.139212,28798098411,1.62918E+11
Mar-03-2020,8762.362408,8839.479071,8554.100335,8749.500222,29780398865,1.58496E+11
Mar-02-2020,8907.408057,8907.408057,8679.939335,8772.476037,31679555793,1.59017E+11
Mar-01-2020,8549.340701,8956.124737,8518.222266,8900.06855,29111523359,1.58184E+11
Feb-29-2020,8550.541952,8710.274182,8426.707718,8557.504358,25805457968,1.54883E+11
Feb-28-2020,8750.144606,8783.127594,8569.467785,8569.467785,28569338389,1.56921E+11
Feb-27-2020,8812.547056,8892.751476,8477.509711,8731.610771,31653812955,1.57412E+11
Feb-26-2020,8695.374108,8975.439388,8565.953034,8775.595016,37863755310,1.59197E+11
Feb-25-2020,9327.16578,9368.457957,8692.901591,8829.543593,35462874216,1.63788E+11
Feb-24-2020,9662.360387,9905.852192,9315.476124,9358.38862,34745765384,1.71785E+11
Feb-23-2020,9953.140109,9972.513507,9518.287043,9664.370232,33711384527,1.7591E+11
Feb-22-2020,9663.2508,9951.126734,9663.2508,9923.65932,29496972973,1.78039E+11
Feb-21-2020,9683.663803,9700.679433,9582.977249,9667.521623,29322369850,1.74532E+11
Feb-20-2020,9600.491437,9746.933194,9576.364242,9683.453206,33072200100,1.75008E+11
Feb-19-2020,9612.456348,9656.516877,9483.963622,9612.392632,38453745129,1.73335E+11
Feb-18-2020,10152.93976,10214.65317,9603.340861,9621.766806,37096619903,1.82314E+11
Feb-17-2020,9700.842005,10209.58607,9620.499125,10144.8965,38169582164,1.7777E+11
Feb-16-2020,9939.757985,9940.394815,9481.850577,9711.996028,39598298474,1.75667E+11
Feb-15-2020,9908.084222,10032.34309,9687.006103,9969.23568,36525467234,1.79093E+11
Feb-14-2020,10328.11501,10366.43784,9862.309991,9903.077897,35159749255,1.83357E+11
Feb-13-2020,10229.15008,10360.53208,10110.83426,10327.51233,38621696718,1.85325E+11
Feb-12-2020,10313.9112,10458.55068,10104.98797,10225.41526,40279999809,1.85753E+11
Feb-11-2020,10220.50892,10396.60574,10220.50892,10327.55459,37536325031,1.86429E+11
Feb-10-2020,9859.706677,10283.60936,9729.947876,10229.7009,32344589624,1.79739E+11
Feb-09-2020,10128.72389,10154.3998,9787.316091,9869.436912,32809761670,1.79314E+11
Feb-08-2020,9890.510299,10136.29238,9882.112054,10128.75028,30830691931,1.81867E+11
Feb-07-2020,9878.102326,9911.33486,9678.528906,9899.911944,27781716513,1.77359E+11
Feb-06-2020,9760.277761,9871.278061,9747.32268,9820.295542,31575968441,1.77054E+11
Feb-05-2020,9605.879402,9835.472653,9541.800637,9754.078412,33460093620,1.75263E+11
Feb-04-2020,9175.37744,9684.328804,9163.041623,9602.309743,27369542845,1.70353E+11
Feb-03-2020,9299.273916,9337.172943,9116.753964,9187.070016,25453389344,1.66715E+11
Feb-02-2020,9332.390335,9545.342885,9253.044318,9302.362658,28287364413,1.68966E+11
Feb-01-2020,9382.886003,9451.075249,9222.505435,9339.574889,25513782426,1.69577E+11
Jan-31-2020,9345.862972,9448.900119,9307.566841,9386.105652,24669132631,1.69637E+11
Jan-30-2020,9498.823463,9512.289712,9236.475529,9336.132885,29879074256,1.69249E+11
Jan-29-2020,9295.295574,9554.568011,9226.934035,9503.268,27862509999,1.69567E+11
Jan-28-2020,9361.341369,9399.970874,9264.581115,9304.918064,31677015379,1.68807E+11
Jan-27-2020,8896.167779,9334.836393,8896.167779,9334.836393,28386922234,1.63463E+11
Jan-26-2020,8603.445992,8949.882036,8595.699982,8895.603628,21864918500,1.57923E+11
Jan-25-2020,8350.912434,8602.21977,8317.574929,8591.002876,17062357024,1.5281E+11
Jan-24-2020,8428.523168,8443.511628,8284.916896,8366.208771,18942559762,1.5086E+11
Jan-23-2020,8410.044844,8512.004663,8243.925764,8440.287026,21819201522,1.51938E+11
Jan-22-2020,8678.100848,8679.203318,8314.340391,8391.607957,21694293542,1.53092E+11
Jan-21-2020,8734.172884,8785.16948,8628.2277,8672.801079,21487927494,1.57068E+11
Jan-20-2020,8638.623747,8760.412471,8531.709622,8747.38185,21133613686,1.56594E+11
Jan-19-2020,8706.122036,8739.5969,8540.670356,8639.19622,25527853491,1.56573E+11
Jan-18-2020,8925.609579,9170.718171,8587.80198,8697.342225,29631647239,1.60142E+11
Jan-17-2020,8914.238456,8970.022162,8821.668809,8929.544857,29485862976,1.6092E+11
Jan-16-2020,8725.24886,8985.126764,8675.456403,8921.648281,29962458960,1.60221E+11
Jan-15-2020,8814.531199,8840.12184,8606.312633,8722.037088,30633889567,1.57033E+11
Jan-14-2020,8818.537331,8875.853271,8409.183692,8807.632434,41907940747,1.58049E+11
Jan-13-2020,8106.52195,8844.280645,8106.52195,8838.564862,30880804632,1.54878E+11
Jan-12-2020,8174.754398,8176.991753,8065.08032,8116.96951,20209676488,1.46623E+11
Jan-11-2020,8031.849295,8168.956023,7979.109216,8164.590608,23264705658,1.46766E+11
Jan-10-2020,8173.01379,8249.130107,8024.156862,8024.791559,29273068672,1.46762E+11
